DATE (MM/DD/YYYY),HOUR-MST,Avg Global Horiz (platform) [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horiz [W/m^2],Avg Air Temperature [deg C],Avg Rel Humidity [%],Avg Temp CM22 (platform) [deg C],Avg Temp CHP1 [deg C]
1/12/2013,20,-1.6667,-0.5600,0.0480,5.2017,23.6878,10.1205,8.3500
1/12/2013,21,-1.5157,-0.3744,0.0449,4.0245,26.2700,9.2255,7.5364
1/12/2013,22,-1.6642,-0.6265,0.0558,4.6018,25.2690,9.6690,8.0569
1/12/2013,23,-1.4677,-0.1620,0.1209,2.2744,31.8525,7.3602,6.2060
1/13/2013,0,-1.3611,-0.0154,0.0576,0.8214,39.8505,5.8352,4.9421
1/13/2013,1,-1.3846,-0.0532,0.0252,0.4152,46.6142,5.5254,4.3250
1/13/2013,2,-1.3582,-0.0874,0.0036,-0.4737,50.6652,4.5788,3.4300
1/13/2013,3,-1.3647,-0.1493,0.0554,-0.7664,49.4075,4.0633,3.1713
1/13/2013,4,-1.3469,-0.0255,0.0263,-1.4671,49.8382,3.3691,2.6271
1/13/2013,5,-1.3277,-0.0100,0.0331,-1.8722,48.9007,2.8381,2.0619
1/13/2013,6,-1.2821,-0.0201,0.0009,-2.6208,51.9292,2.3192,1.1940
1/13/2013,7,-1.1925,-0.0151,0.0044,-2.8199,52.3235,2.0099,1.1157
1/13/2013,8,22.2653,106.5673,16.4491,-2.8330,52.7907,1.9489,1.0689
1/13/2013,9,180.5989,576.5609,71.6712,-1.0135,45.3358,3.8927,3.5789
1/13/2013,10,263.5687,221.4477,194.5697,1.3117,36.8725,6.7483,7.2658
1/13/2013,11,470.9126,512.2756,216.6825,4.2234,28.2788,9.8747,10.5348
1/13/2013,12,625.8095,816.7480,165.0377,6.6984,23.2850,12.9673,14.6460
1/13/2013,13,665.9482,969.1847,91.6665,8.9253,18.4588,15.2902,16.7562
1/13/2013,14,649.9407,1017.3245,70.0694,8.9566,16.4997,15.9082,16.8813
1/13/2013,15,560.2075,814.9845,152.0360,10.3508,13.0038,17.0742,17.6367
1/13/2013,16,397.1587,747.6868,127.1515,10.0047,14.8378,16.4885,15.8778
1/13/2013,17,214.1350,590.9622,85.7377,9.0705,15.6293,14.8325,13.8760
1/13/2013,18,24.0685,141.7262,15.2122,7.2990,18.9625,12.2608,11.1428
1/13/2013,19,-1.8897,-0.3629,0.3352,5.9783,23.5135,10.8213,9.6242
1/13/2013,20,-1.7027,-0.2541,0.2092,4.6819,26.5732,9.8155,8.2549
1/13/2013,21,-1.5883,-0.2790,0.2156,4.1601,27.5637,9.3237,7.5852
1/13/2013,22,-1.4473,-0.1840,0.0899,3.5709,29.7797,8.7672,6.9081
1/13/2013,23,-1.5669,-0.3188,0.1479,3.3278,30.8795,8.2847,6.5713
1/14/2013,0,-1.4440,-0.0986,0.0713,1.6157,34.9935,6.7272,5.8608
1/14/2013,1,-1.2447,-0.1034,0.0479,0.4426,38.7945,5.6389,4.7100
1/14/2013,2,-1.1723,-0.0050,0.0264,0.1172,37.5917,5.1007,4.4470
1/14/2013,3,-1.2036,-0.0002,0.0061,0.1533,38.5720,5.2953,4.2615
1/14/2013,4,-1.3708,0.0000,0.0069,-0.6152,45.5775,4.5829,3.4810
1/14/2013,5,-1.3672,-0.1115,0.0166,-1.0755,47.4865,3.8574,2.9177
1/14/2013,6,-1.3109,-0.0145,0.0203,-2.1504,49.2082,2.8442,1.8475
1/14/2013,7,-1.3501,-0.1132,0.0006,-2.0745,51.6480,2.9576,1.6319
1/14/2013,8,21.8855,176.3240,11.7596,-2.7288,51.4645,2.0272,1.3214
1/14/2013,9,179.9663,690.6855,44.4390,-1.7559,46.0103,3.1450,2.5846
1/14/2013,10,379.9357,869.7252,69.2988,1.1921,34.5693,6.6789,6.7403
1/14/2013,11,533.6326,915.0783,89.9134,3.8454,26.2943,9.6302,10.2762
1/14/2013,12,596.6087,771.5418,160.0708,6.2259,19.5090,12.3292,13.8527
1/14/2013,13,720.3126,952.6333,152.6822,6.9469,17.6995,13.7602,15.5297
1/14/2013,14,594.0146,748.9194,166.9060,6.8251,17.4848,13.8025,14.5843
1/14/2013,15,579.1113,933.1331,115.7189,7.0430,16.8540,13.6788,13.7392
1/14/2013,16,396.0045,883.3900,65.9638,8.0133,15.9622,14.3343,13.4345
1/14/2013,17,204.3406,740.1854,45.6988,6.8642,15.7687,12.7675,11.4702
1/14/2013,18,30.3750,208.0519,15.2992,4.1142,20.7465,9.2974,8.0294
1/14/2013,19,-1.4362,-0.1959,0.3405,2.6238,22.4860,7.4264,6.3705
1/14/2013,20,-1.4318,-0.1656,0.1606,1.6151,23.8250,6.6376,5.4349
1/14/2013,21,-1.3937,-0.0677,0.1076,0.8429,25.1957,5.9881,4.5420
1/14/2013,22,-1.3923,-0.1218,0.0925,0.4105,26.9517,5.4028,4.0874
1/14/2013,23,-1.4013,-0.2383,0.1899,0.0994,27.5962,4.8829,3.6444
1/15/2013,0,-1.4075,-0.5276,0.0987,0.0051,27.4648,4.5316,3.2647
1/15/2013,1,-1.4642,-0.2510,0.0608,-0.6268,30.3343,4.1657,3.0305
1/15/2013,2,-1.3259,-0.0806,0.0086,-2.6799,36.6827,2.3633,1.4786
1/15/2013,3,-1.2996,-0.0074,0.0070,-3.0121,34.1805,1.9754,0.9552
1/15/2013,4,-1.2841,-0.0053,0.0001,-3.5729,39.2093,1.3549,0.3937
1/15/2013,5,-1.2418,-0.0105,0.0000,-3.3533,40.1640,1.4799,0.2260
1/15/2013,6,-1.2685,-0.0555,0.0097,-4.0034,44.3063,1.0128,0.0105
1/15/2013,7,-1.2271,-0.0191,0.0000,-5.1553,46.9388,-0.2944,-1.0524
1/15/2013,8,20.9785,178.2655,10.7019,-4.7886,49.1897,0.0012,-1.0963
1/15/2013,9,182.2307,721.6598,40.7642,-3.4394,41.3555,1.4802,1.0951
1/15/2013,10,379.7763,906.5539,55.7901,0.3475,29.8408,5.2600,6.0535
1/15/2013,11,542.6815,986.5856,62.4646,2.8703,22.7498,8.6773,9.8100
1/15/2013,12,646.7470,1016.6273,67.2890,4.5492,19.3320,11.0137,12.4272
1/15/2013,13,686.3406,1029.9750,67.5660,6.5225,14.8812,13.2055,14.3090
1/15/2013,14,655.3686,1020.7575,66.7388,8.1124,12.6450,14.9577,15.4200
1/15/2013,15,559.8604,994.9031,61.8209,9.4608,10.5392,16.0645,16.1980
1/15/2013,16,403.9638,925.3385,54.6749,9.6533,10.5348,15.4963,15.3728
1/15/2013,17,207.2913,756.3449,42.0814,9.8083,10.9765,14.7403,14.7508
1/15/2013,18,31.6010,237.4129,13.9889,8.3567,11.8053,13.1247,12.3652
1/15/2013,19,-1.6748,-0.2893,0.2604,5.9443,15.6555,10.8932,9.6297
1/15/2013,20,-1.5139,-0.2331,0.2841,5.0200,17.0913,9.8500,8.6303
1/15/2013,21,-1.4147,-0.0949,0.2426,4.2065,17.6305,9.1465,7.8919
1/15/2013,22,-1.3944,-0.2299,0.2184,3.4987,18.7912,8.3280,7.2070
1/15/2013,23,-1.4460,-0.1154,0.0318,2.8302,19.9688,7.9343,6.5037
1/16/2013,0,-1.3595,-0.0434,0.0228,0.9858,24.2475,6.0891,5.2533
1/16/2013,1,-1.3567,-0.0306,0.0146,-0.0286,25.8120,4.8203,4.1524
1/16/2013,2,-1.3064,-0.0838,0.0030,-0.0979,25.7673,4.8529,3.9680
1/16/2013,3,-1.2959,-0.0136,0.0111,-0.1203,27.7732,4.9259,4.0494
1/16/2013,4,-1.3007,-0.0424,0.0013,-0.0858,26.7332,4.8687,4.0090
1/16/2013,5,-1.2795,-0.0080,0.0023,-0.6714,31.1137,4.3328,3.5561
1/16/2013,6,-1.2634,-0.0333,0.0008,-0.6135,34.0610,4.4864,3.3242
1/16/2013,7,-1.2142,-0.1760,0.0498,-1.1247,37.1445,4.1372,3.1532
1/16/2013,8,21.6358,194.9729,10.0582,1.5780,27.3468,6.0914,5.4011
1/16/2013,9,182.5137,732.3049,37.9948,2.3564,27.7768,7.0323,6.9493
1/16/2013,10,377.7839,892.4198,56.8828,5.5142,21.5872,10.8670,10.3323
1/16/2013,11,537.2532,966.8223,63.3917,8.4021,15.3792,14.0933,13.9985
1/16/2013,12,632.3454,985.3885,69.2365,11.7007,12.2647,17.7375,18.0795
1/16/2013,13,679.0469,1022.7217,64.0270,13.2920,11.6957,19.9825,19.8363
1/16/2013,14,649.0397,1012.9148,63.1158,14.4428,11.0418,21.3357,20.8795
1/16/2013,15,553.3626,982.1709,60.0633,15.5092,10.7620,22.2487,21.5295
1/16/2013,16,400.5061,912.7696,53.7995,16.0440,11.0195,22.3443,21.5247
1/16/2013,17,207.3752,751.4040,41.4065,15.6087,11.9452,21.1565,20.2717
1/16/2013,18,32.8153,247.9440,14.2008,13.2130,14.6772,18.3047,17.3642
1/16/2013,19,-1.8142,-0.4624,0.3639,11.6980,16.8880,16.4318,15.3135
1/16/2013,20,-1.7288,-0.4678,0.2680,11.0530,17.7720,15.7602,14.4413
1/16/2013,21,-1.5682,-0.3601,0.2179,9.8583,19.6168,14.7715,13.3698
1/16/2013,22,-1.5208,-0.4447,0.1456,8.6529,20.8613,13.5150,12.0638
1/16/2013,23,-1.4415,-0.4325,0.1353,8.0355,22.4227,12.8038,11.2950
1/17/2013,0,-1.3776,-0.2382,0.0552,6.7977,26.0213,11.7798,10.2623
1/17/2013,1,-1.3607,-0.3349,0.0456,6.8453,26.2257,11.6345,9.8982
1/17/2013,2,-1.3714,-0.5457,0.0845,7.5677,24.2667,12.3487,10.4508
1/17/2013,3,-1.3607,-0.4444,0.1106,7.3943,23.1300,12.3753,10.6047
1/17/2013,4,-1.3611,-0.4605,0.0494,7.3473,23.1667,12.3372,10.4508
1/17/2013,5,-1.3609,-0.3209,0.0633,7.3262,23.4018,12.2562,10.8717
1/17/2013,6,-1.3607,-0.3007,0.0556,6.7997,24.2422,11.7210,10.4915
1/17/2013,7,-1.3607,-0.3744,0.0303,6.9015,23.7810,11.8003,10.3312
1/17/2013,8,21.6569,195.0749,10.2129,7.0474,24.0547,11.8985,10.6837
1/17/2013,9,183.1693,733.3627,37.8823,9.3652,20.4788,14.2022,13.3900
1/17/2013,10,379.5245,907.4093,52.1103,12.4370,16.5775,17.7027,17.2330
1/17/2013,11,540.0029,980.1571,59.4916,15.7502,13.0905,21.4517,21.1975
1/17/2013,12,644.8873,1013.6490,63.4112,17.7312,11.6787,23.8892,23.6183
1/17/2013,13,683.9892,1024.3502,64.4988,19.2300,10.9735,25.5808,25.4372
1/17/2013,14,655.1430,1014.8847,64.4192,20.3022,10.4365,26.6617,26.6820
1/17/2013,15,558.5713,981.2385,62.3018,21.0827,10.2145,27.2080,27.3063
1/17/2013,16,405.3343,913.0580,55.8472,21.4450,10.2373,27.2355,27.0860
1/17/2013,17,212.3219,756.1266,43.0139,20.9857,10.6640,26.2763,25.8392
1/17/2013,18,33.9966,247.2005,14.8861,19.2792,12.0183,24.1745,23.4192
1/17/2013,19,-2.0318,-0.4298,0.3707,17.4897,13.4203,22.1667,21.3230
1/17/2013,20,-2.0400,-0.4280,0.3578,16.8822,14.0530,21.5542,20.6830
1/17/2013,21,-2.0369,-0.4131,0.3574,16.0252,15.1018,20.7592,19.8267
1/17/2013,22,-2.0294,-0.4618,0.3502,15.5843,16.0298,20.3100,19.3227
1/17/2013,23,-1.8659,-0.1904,0.3203,13.6273,19.2168,18.6367,17.5965
1/18/2013,0,-1.4681,-0.3827,0.2019,11.9755,21.9942,16.7685,15.7587
1/18/2013,1,-1.5431,-0.3552,0.1772,11.9443,21.4900,16.7238,15.6673
1/18/2013,2,-1.4246,-0.3250,0.1892,11.2192,22.3697,16.0723,15.0393
1/18/2013,3,-1.3793,-0.3482,0.2134,10.4617,23.1392,15.3140,14.3313
1/18/2013,4,-1.3631,-0.4375,0.1622,10.4662,23.0618,15.2048,14.2392
1/18/2013,5,-1.4008,-0.3902,0.1950,10.6632,23.1138,15.4853,14.5228
1/18/2013,6,-1.3972,-0.4238,0.1864,10.2915,23.9925,15.0950,14.1398
1/18/2013,7,-1.3823,-0.4271,0.2069,10.3862,24.9743,15.1513,14.2068
1/18/2013,8,24.9738,134.9311,17.3630,10.4295,24.5802,15.2425,14.3978
1/18/2013,9,178.8191,505.9620,76.6453,10.9672,24.3210,16.0800,15.4812
1/18/2013,10,380.3775,773.9374,98.6683,13.2508,21.0337,18.5543,18.1437
1/18/2013,11,544.5436,872.3883,114.8310,16.3082,16.9913,22.0062,21.8935
1/18/2013,12,637.6554,940.8139,95.7436,19.2510,13.5430,25.2432,25.5112
1/18/2013,13,688.3209,916.1286,132.3602,21.1257,11.3202,27.5148,28.0292
1/18/2013,14,646.4625,839.2093,156.6569,22.7773,10.1777,29.0472,29.9995
1/18/2013,15,406.2271,410.9788,204.5037,23.2600,9.6183,28.8810,29.9620
1/18/2013,16,321.5532,473.6016,135.3066,24.5350,8.8615,29.6078,30.9502
1/18/2013,17,187.9227,414.9802,96.1775,23.9905,8.9603,28.8812,28.9563
1/18/2013,18,27.1338,96.4094,21.8795,21.0775,12.7662,26.1182,25.3072
1/18/2013,19,-2.0284,-0.3316,0.4034,17.8423,18.7408,22.6800,21.8190
1/18/2013,20,-2.0349,-0.4341,0.3579,16.2667,20.7225,20.9212,19.8330
1/18/2013,21,-2.0066,-0.4738,0.3032,15.2293,21.8900,19.9667,18.5587
1/18/2013,22,-1.8575,-0.4485,0.3059,13.5757,24.3313,18.4607,16.9828
1/18/2013,23,-1.7948,-0.4008,0.3017,12.7970,26.1012,17.7417,16.1838
1/19/2013,0,-1.4169,-0.4301,0.1560,10.8590,29.0652,15.8573,14.4250
1/19/2013,1,-1.4584,-0.4172,0.2443,9.5833,30.8622,14.6113,13.2225
1/19/2013,2,-1.4439,-0.1886,0.3037,7.4896,31.6178,12.5733,11.5660
1/19/2013,3,-1.3825,-0.4113,0.1346,6.7990,32.3835,11.6312,10.4245
1/19/2013,4,-1.3608,-0.4107,0.0727,6.7127,31.2442,11.7167,10.1248
1/19/2013,5,-1.3566,-0.4571,0.0552,6.4889,31.2173,11.4588,9.7670
1/19/2013,6,-1.3607,-0.3511,0.0487,6.7263,32.0852,11.6947,9.9623
1/19/2013,7,-1.3608,-0.3929,0.0376,6.3545,31.9792,11.4280,9.2775
1/19/2013,8,21.6808,174.3709,11.1886,7.3555,31.5465,12.0157,10.2847
1/19/2013,9,180.8246,702.0563,40.8008,9.7222,28.5725,13.6767,12.9722
1/19/2013,10,378.5062,890.4172,55.4311,12.8983,24.1415,17.2657,17.4167
1/19/2013,11,538.9571,965.3959,62.7399,16.1513,20.1972,21.2890,21.8678
1/19/2013,12,643.2318,1000.1519,66.2554,19.2890,15.2378,25.0982,25.7170
1/19/2013,13,682.4888,1011.8970,67.1995,21.1317,12.4223,27.8425,27.6875
1/19/2013,14,653.9019,1003.8218,66.1298,24.0575,10.0417,30.7405,30.3248
1/19/2013,15,557.9786,966.6775,64.1858,24.7832,10.7940,31.4440,31.0777
1/19/2013,16,405.9817,893.9344,58.4576,24.3963,11.1927,30.7678,29.8672
1/19/2013,17,212.2395,725.5437,45.7365,23.2553,13.0497,28.9167,27.8327
1/19/2013,18,37.0299,257.2221,16.7145,20.7688,15.8550,25.9382,24.9257
1/19/2013,19,-2.0011,-0.4030,0.4054,18.3802,18.7550,23.2433,22.3700
1/19/2013,20,-1.9902,-0.4283,0.3506,17.0598,20.7560,21.8552,20.8833
1/19/2013,21,-1.8692,-0.4525,0.2733,16.0333,22.7583,20.8280,19.2080
1/19/2013,22,-1.8383,-0.4185,0.2826,14.8437,24.5000,19.8200,18.4543
1/19/2013,23,-1.6028,-0.4117,0.1804,13.4962,26.5462,18.3698,16.8672
1/20/2013,0,-1.5187,-0.4295,0.1782,12.5735,28.6732,17.5112,15.9942
1/20/2013,1,-1.5230,-0.4708,0.2444,11.3923,31.2715,16.3032,14.8978
1/20/2013,2,-1.3885,-0.2797,0.1438,9.8245,34.7292,14.8268,13.5388
1/20/2013,3,-1.3636,-0.3194,0.1049,9.4352,33.5423,14.3873,13.0820
1/20/2013,4,-1.3550,-0.4045,0.0589,8.7463,35.1880,13.7140,12.1622
1/20/2013,5,-1.3594,-0.4228,0.0610,8.4310,35.8917,13.5068,11.4768
1/20/2013,6,-1.3587,-0.4506,0.0755,8.4153,35.7087,13.4657,11.6012
1/20/2013,7,-1.3585,-0.4975,0.0892,8.2317,36.8397,13.3662,11.3048
1/20/2013,8,21.3251,163.5053,11.3195,8.8498,35.6172,13.8562,11.7003
1/20/2013,9,176.6638,670.1711,41.5935,11.2920,31.8322,15.5560,14.7065
1/20/2013,10,369.1533,853.3980,56.7008,14.5557,27.2273,18.8805,19.2530
1/20/2013,11,527.0219,929.8867,65.1985,18.5350,21.0127,23.7423,24.0598
1/20/2013,12,627.5631,961.0298,70.0011,20.9702,17.6795,26.9697,27.3822
1/20/2013,13,667.4536,977.9139,70.8671,23.5802,14.4000,30.0702,30.8127
1/20/2013,14,604.9151,872.1728,90.9713,25.2477,13.7780,31.8540,33.2222
1/20/2013,15,536.5735,834.4405,112.7501,26.1282,13.7175,32.6883,32.9825
1/20/2013,16,260.6807,408.6032,95.4219,24.5953,14.9267,30.9253,30.3143
1/20/2013,17,100.8295,80.5221,86.2915,21.8233,16.5515,27.1555,26.3997
1/20/2013,18,28.7440,13.8398,30.5623,20.2478,17.8562,25.3657,24.4752
1/20/2013,19,-1.8048,-0.4116,0.4001,18.7073,19.7422,23.6565,22.7397
1/20/2013,20,-1.7945,-0.4299,0.3420,17.6083,21.3048,22.4738,21.4500
1/20/2013,21,-1.7221,-0.4293,0.3042,16.5447,22.0087,21.5047,20.0213
1/20/2013,22,-1.6741,-0.4365,0.2906,15.1580,24.7860,20.1522,18.6778
1/20/2013,23,-1.3753,-0.4037,0.1962,13.5437,27.8912,18.5233,17.2967
1/21/2013,0,-1.3624,-0.4302,0.1083,13.3775,28.6930,18.3965,16.7030
1/21/2013,1,-1.3710,-0.4290,0.1853,12.5443,31.9965,17.6840,16.1317
1/21/2013,2,-1.3706,-0.3385,0.2474,11.0140,37.3240,16.1005,14.9590
1/21/2013,3,-1.3607,-0.3333,0.1874,9.6875,42.8157,14.6740,13.6505
1/21/2013,4,-1.3585,-0.4217,0.0480,9.5010,44.7608,14.4848,13.1395
1/21/2013,5,-1.3583,-0.3153,0.0852,9.7048,44.4535,14.7340,13.4907
1/21/2013,6,-1.3604,-0.3321,0.0403,9.1452,47.0478,14.0662,12.8127
1/21/2013,7,-1.3489,-0.5122,0.1226,8.9660,47.8380,14.1000,12.5508
1/21/2013,8,21.2149,157.1348,11.4094,9.3913,45.8647,14.2915,12.7030
1/21/2013,9,176.0519,654.6947,42.1504,10.4402,42.6918,15.4147,14.8398
1/21/2013,10,365.0539,829.2156,58.8914,14.4970,33.0833,19.2598,19.5202
1/21/2013,11,521.6553,906.7248,67.3662,18.0242,27.4885,23.0998,23.7933
1/21/2013,12,623.0663,945.7346,70.9832,20.9762,21.8295,26.7245,27.6693
1/21/2013,13,661.0677,961.8807,71.6866,23.7800,17.7590,30.3552,30.3935
1/21/2013,14,633.3614,954.5370,71.0486,26.1078,15.4105,32.7883,33.2272
1/21/2013,15,545.4017,924.0482,68.9207,27.6005,14.2758,34.1430,34.7130
1/21/2013,16,402.6653,844.3377,68.7412,27.0600,15.2197,33.5097,33.1508
1/21/2013,17,223.1692,681.5156,61.6919,25.2028,17.0505,31.1215,30.0880
1/21/2013,18,38.6670,234.7837,19.0657,21.7812,19.8390,27.1522,26.1923
1/21/2013,19,-1.9233,-0.4274,0.4248,19.6877,22.1488,24.5720,23.7323
1/21/2013,20,-1.8675,-0.4294,0.3579,18.8140,21.8478,23.6620,22.8382
1/21/2013,21,-1.8290,-0.4208,0.3386,17.7738,22.4287,22.6752,21.5217
1/21/2013,22,-1.7527,-0.4280,0.3297,16.3945,25.4932,21.4058,19.9593
1/21/2013,23,-1.6330,-0.4277,0.2911,15.4298,28.3068,20.3317,18.9767
1/22/2013,0,-1.5770,-0.4300,0.3022,14.5580,31.5655,19.5332,18.1327
1/22/2013,1,-1.4746,-0.4001,0.2880,13.2037,35.0972,18.2963,16.9105
1/22/2013,2,-1.3776,-0.2845,0.2882,11.2982,41.1212,16.3415,15.3693
1/22/2013,3,-1.3606,-0.4080,0.1357,11.1830,42.8658,16.0538,14.6532
1/22/2013,4,-1.3606,-0.4298,0.1601,11.3315,43.3090,16.3048,14.6597
1/22/2013,5,-1.3658,-0.4031,0.1966,10.3725,44.6400,15.4398,14.0068
1/22/2013,6,-1.3574,-0.3372,0.1919,9.2188,47.7572,14.2697,13.1318
1/22/2013,7,-1.3607,-0.4295,0.0821,9.1853,49.2447,14.2633,12.4847
1/22/2013,8,22.8309,171.6268,11.7311,10.0063,47.7292,14.9442,13.2342
1/22/2013,9,182.7324,680.1808,41.9975,12.1152,42.1302,16.8695,16.0782
1/22/2013,10,378.7350,863.8370,56.3195,14.2742,36.5050,19.2492,19.3238
1/22/2013,11,539.1105,940.3691,64.0508,19.7042,26.4797,24.4452,25.1785
1/22/2013,12,643.1586,980.9977,66.9524,22.6073,21.9822,28.2290,29.5925
1/22/2013,13,677.2305,989.9792,68.6697,24.8732,18.8397,31.3330,32.9473
1/22/2013,14,648.6217,981.9707,68.3470,27.1108,15.5918,33.5988,35.0872
1/22/2013,15,556.1428,945.1316,66.7963,28.2393,13.3730,34.6290,35.4322
1/22/2013,16,408.1963,872.6675,61.1526,28.6647,12.6737,34.5368,35.1082
1/22/2013,17,219.3097,716.1867,48.1838,27.3222,13.6532,32.9943,32.2992
1/22/2013,18,39.8024,253.1343,18.3745,24.3585,18.5640,29.5653,28.6298
1/22/2013,19,-2.0272,-0.3495,0.4142,21.5288,22.4923,26.4293,25.6402
1/22/2013,20,-2.0407,-0.4285,0.3579,20.0705,23.8890,24.8622,24.0913
1/22/2013,21,-2.0341,-0.4427,0.3398,19.1542,24.0040,23.9280,23.0025
1/22/2013,22,-2.0343,-0.4333,0.2908,17.8337,26.2563,22.7747,21.1917
1/22/2013,23,-1.7517,-0.4295,0.3017,15.6850,31.1703,20.5578,19.3195
1/23/2013,0,-1.6416,-0.3952,0.2530,14.9908,32.8148,19.8673,18.5203
1/23/2013,1,-1.6430,-0.3580,0.2909,13.5710,35.7497,18.6410,17.2595
1/23/2013,2,-1.4092,-0.3505,0.2240,11.8005,37.9473,16.6495,15.5345
1/23/2013,3,-1.4007,-0.4578,0.1811,12.5017,34.5748,17.3240,15.9073
1/23/2013,4,-1.4306,-0.3437,0.2631,11.2005,38.9487,16.2378,14.9102
1/23/2013,5,-1.3662,-0.4902,0.1163,10.9305,39.2202,15.7605,14.4012
1/23/2013,6,-1.3656,-0.3549,0.1467,10.4715,40.3075,15.4505,14.1275
1/23/2013,7,-1.3756,-0.4349,0.1976,9.9507,42.2117,14.9273,13.6122
1/23/2013,8,21.0918,78.9170,18.2801,9.4717,44.0982,14.4378,13.3925
1/23/2013,9,163.0798,304.9675,107.7017,11.8877,38.1265,16.7022,16.0333
1/23/2013,10,252.9977,156.0742,199.0482,16.0790,28.5528,21.1573,20.8680
1/23/2013,11,315.9608,159.7856,237.7599,18.7930,23.7868,24.1000,24.2980
1/23/2013,12,465.8326,223.9786,337.2507,22.6418,17.1987,28.1870,28.6315
1/23/2013,13,602.9014,424.7491,344.8781,25.9785,13.9233,32.3925,33.7320
1/23/2013,14,576.4570,396.1932,344.9318,26.9960,13.4535,32.8863,34.3227
1/23/2013,15,428.4551,343.9418,256.9192,27.2202,13.6810,33.3647,34.8925
1/23/2013,16,400.2012,645.5423,148.4867,27.3738,14.2083,33.0707,33.9240
1/23/2013,17,232.3896,726.5678,56.0387,27.8720,14.2822,32.9422,33.2197
1/23/2013,18,39.0428,220.9735,19.5704,26.5613,16.0522,31.3325,30.8337
1/23/2013,19,-2.1520,-0.3561,0.4005,24.6072,18.2142,29.4517,28.3097
1/23/2013,20,-2.0408,-0.4773,0.3580,22.5783,20.3513,27.3038,26.2180
1/23/2013,21,-2.0395,-0.4256,0.2958,21.2528,22.2663,26.0837,24.8618
1/23/2013,22,-1.7980,-0.4252,0.3077,18.9838,26.3485,23.9962,22.6415
1/23/2013,23,-1.3970,-0.4301,0.1833,18.3373,27.1097,23.3132,21.9398
1/24/2013,0,-1.5368,-0.3050,0.2632,16.5150,30.5637,21.5872,20.4575
1/24/2013,1,-1.3415,-0.2457,0.1024,15.6343,32.5208,20.7287,19.5742
1/24/2013,2,-1.3425,-0.3298,0.0997,15.9098,31.9583,21.0157,19.8088
1/24/2013,3,-1.3572,-0.2330,0.1496,16.1755,31.2043,21.2885,20.2195
1/24/2013,4,-1.3605,-0.1457,0.1021,15.9342,32.6138,21.0963,20.0062
1/24/2013,5,-1.3288,-0.2059,0.1086,15.4203,33.8045,20.6160,19.5305
1/24/2013,6,-1.3288,-0.2342,0.1231,15.4733,34.3742,20.6360,19.5453
1/24/2013,7,-1.2715,-0.0525,0.1422,15.2627,36.1512,20.4900,19.4712
1/24/2013,8,4.5179,-0.2292,5.8747,15.5517,35.6467,20.6548,19.6603
1/24/2013,9,94.8176,8.0150,94.4243,15.9832,35.9377,21.2878,20.6755
1/24/2013,10,106.9741,0.4005,110.3457,17.4332,33.5368,22.7078,22.4683
1/24/2013,11,84.2882,-0.3397,88.7970,16.9142,42.1143,21.3193,21.0408
1/24/2013,12,89.4921,-0.0329,93.5112,15.9233,53.3012,19.8063,19.0555
1/24/2013,13,149.5873,-0.0527,152.6975,16.2073,55.4920,20.1275,18.8798
1/24/2013,14,199.8887,0.7148,203.7437,17.0250,58.3350,22.3572,21.5735
1/24/2013,15,116.0579,0.4308,119.6144,17.6190,52.9950,23.1552,22.7827
1/24/2013,16,41.7950,0.1344,44.0354,17.9315,52.6545,23.2538,22.6170
1/24/2013,17,28.2348,0.2039,30.2145,17.6590,56.8472,23.0748,22.3545
1/24/2013,18,2.8665,0.0038,4.4450,17.2260,60.2800,22.3928,21.5390
1/24/2013,19,-1.1723,-0.0205,0.2299,16.7380,59.7065,21.9352,20.9190
1/24/2013,20,-1.2936,-0.1787,0.2091,16.9265,57.7147,22.0945,20.8722
1/24/2013,21,-1.3442,-0.0099,0.2568,16.0400,63.9473,21.3043,20.3697
1/24/2013,22,-1.1568,-0.0791,0.1166,15.9042,66.4845,21.0392,20.0148
1/24/2013,23,-1.1779,-0.0910,0.1766,15.7798,68.1185,21.0090,19.9375
1/25/2013,0,-1.3034,-0.2019,0.1310,15.5527,69.4513,20.7362,19.5878
1/25/2013,1,-1.2894,-0.1604,0.1377,15.2368,71.6845,20.4517,19.2338
1/25/2013,2,-1.3188,-0.1874,0.1602,14.7863,73.5665,20.0853,18.8775
1/25/2013,3,-1.2936,-0.2714,0.1388,14.5285,73.9950,19.6003,18.5350
1/25/2013,4,-1.3211,-0.0908,0.1834,14.4983,70.4372,19.7163,18.6227
1/25/2013,5,-1.3527,-0.2417,0.1512,14.0927,69.5633,19.1963,18.1170
1/25/2013,6,-1.3607,-0.4008,0.1784,14.3532,64.4238,19.3587,18.1052
1/25/2013,7,-1.3606,-0.3731,0.1780,14.2185,62.9047,19.2642,17.9158
1/25/2013,8,25.9744,77.0496,21.0663,14.0012,63.4067,19.1228,17.8243
1/25/2013,9,141.7256,146.3557,115.8362,14.3330,63.0378,19.7105,19.2877
1/25/2013,10,263.5259,182.3779,200.3596,15.8950,58.7502,21.1808,21.7297
1/25/2013,11,380.7795,206.5581,276.8430,18.9730,45.3467,24.4885,25.3005
1/25/2013,12,498.6593,237.3609,363.8685,22.1557,35.7948,27.9692,29.6522
1/25/2013,13,378.9136,55.8302,351.1235,23.3015,32.6872,29.1373,31.5203
